context,response,label,explanation
부모와의 갈등으로 인해 불편한 가족 관계에 대한 대화,부모님과의 갈등으로 항상 가족 모임이 불편해지는 것 같아요.,Non-sarcasm,"이 문장은 부모와의 갈등으로 인해 가족 모임이 불편하다는 진솔한 감정을 표현하고 있어, 비꼬는 의도가 없음으로 사라카즘이 아닙니다."
부산에서 코로나19 관련 거리두기 완화와 그로 인한 사회적 변화에 대한 대화,"거리두기가 완화되었다고 하니, 확진자 수가 다시 늘지 않을까 걱정이에요.",Non-sarcasm,이 문장은 거리두기 완화에 따른 실제적인 우려를 표현하고 있어 진지한 걱정을 나타내기 때문에 Non-sarcasm입니다.
부스터샷과 백신 부작용에 대한 우려를 나누는 대화,부스터샷을 맞고 나서 생길 수 있는 부작용이 좀 걱정되네요.,Non-sarcasm,이 문장은 부스터샷의 부작용에 대한 실제 우려를 표현하고 있어 진지한 감정을 나타내기 때문에 'Non-sarcasm'입니다.
부스터샷과 백신 부작용에 대한 우려를 나누는 대화,"아, 부스터샷 덕분에 하루 종일 골치 아픈 건강 상담을 들을 수 있겠네요. 정말 기대돼요!",Sarcasm,"이 문장은 부스터샷으로 인한 건강 상담이 기대된다고 표현하면서, 실제로는 그것이 귀찮고 불편한 일이라는 뜻을 내포하고 있어 비꼬는 어조를 사용하고 있습니다."
북경행 비행편의 경유 문제와 코로나로 인한 교통 변화에 대한 대화,"북경행 비행기를 경유해야 하고, 코로나로 인해 교통 상황이 많이 바뀌었어요.",Non-sarcasm,이 문장은 비행편의 경유와 코로나로 인한 교통 변화에 대한 사실적인 정보를 제공하고 있어 진지한 상황을 반영하기 때문에 'Non-sarcasm'입니다.
북한의 김정은 사망설에 대한 혼란과 의구심을 나누는 대화,김정은 사망설은 항상 혼란과 의구심을 불러일으키네요.,Non-sarcasm,"응답은 북한의 상황에 대한 진지한 관찰을 표현하고 있으며, 김정은 사망설이 오류나 불확실성을 초래한다는 사실을 사실적으로 전달하고 있습니다."
"블레이드 앤 소울 게임의 난이도와 재미에 대한 대화, 플레이어들이 어려움을 느끼고 있는 상황",블레이드 앤 소울은 확실히 도전적인 게임이네요. 난이도가 높아서 크고 작은 좌절을 맛보고 있어요.,Non-sarcasm,"response는 게임의 난이도가 높고 플레이어들이 좌절을 경험하고 있다는 사실을 진지하게 인정하고 있어, 진솔한 의견을 표현하고 있기 때문에 Non-sarcasm입니다."
"블레이드 앤 소울 게임의 난이도와 재미에 대한 대화, 플레이어들이 어려움을 느끼고 있는 상황","와, 블레이드 앤 소울 덕분에 하루에 고혈압 약을 두 번이나 먹게 되다니 정말 건강해지는 기분이에요!",Sarcasm,"이 문장은 게임의 어려운 난이도를 과장하여 표현하며, 고혈압 약을 두 번 먹어야 한다는 부정적인 상황을 ""정말 건강해지는 기분""이라는 긍정적인 어조로 반어적으로 나타내어 사소한 어려움의 심각성을 강조하고 있습니다."
비 오는 날 대중교통의 혼잡함과 지하철에서의 불편한 경험에 대한 대화,비 오는 날이라 그런지 지하철이 정말 붐비네요. 출근길이 힘들어요.,Non-sarcasm,response는 실제로 비 오는 날의 대중교통 혼잡함을 불편하게 느끼고 있는 진솔한 감정을 표현하고 있기 때문에 'Non-sarcasm'입니다.
비 오는 날 퇴근하는 아빠에게 데리러 와달라는 요청과 그에 대한 대화,오늘 비가 와서 퇴근길이 힘들겠지만 데리러 와줘서 고마워.,Non-sarcasm,이 문장은 아빠가 비 오는 날 힘든 퇴근길에도 불구하고 데리러 와주는 것에 대해 진심으로 감사하는 표현이기 때문에 'Non-sarcasm'입니다.
비 오는 날 퇴근하는 아빠에게 데리러 와달라는 요청과 그에 대한 대화,"와, 비 오는 날 퇴근길에 차까지 몰고 가는 건 정말 꿈만 같네. 우산 대신에 자동차라니, 참 멋져!",Sarcasm,"response가 'Sarcasm'인 이유는, 비 오는 날 퇴근길에 차를 몰고 가는 것이 일반적으로 기대되는 편안한 상황임에도 불구하고 ""꿈만 같네""와 ""참 멋져!""라는 표현을 사용하여 실제로는 그 상황에 대한 불만이나 아이러니를 나타내고 있기 때문입니다."
비 오는 날씨로 인해 주말 캠핑 계획에 대한 걱정과 불만을 나누는 대화,비가 오면 주말 캠핑이 힘들어질 것 같아서 걱정이에요.,Non-sarcasm,"이 문장은 비 오는 날씨로 인해 실제로 걱정하고 있는 감정을 표현하고 있어, 상황에 대한 진솔한 우려를 나타내기 때문입니다."
비 오는 날씨로 인해 주말 캠핑 계획에 대한 걱정과 불만을 나누는 대화,"아, 비가 와서 주말 캠핑이 취소될 수도 있다는 거죠? 정말 최고의 주말 계획이네요, 그죠?",Sarcasm,"response 문장이 'Sarcasm'인 이유는, 발화자가 비 오는 날씨로 인한 캠핑 취소에 대한 불만을 비꼬는 방식으로 표현하며, 사실은 긍정적인 감정과 반대되는 의미를 전달하고 있기 때문입니다."
"비 오는 날의 경험과 그로 인한 감기 증상, 그리고 전기장판에 대한 대화","비 오는 날 감기 걸리고 전기장판 덕분에 진짜 낙원에 온 기분이야, 추워서 얼어 죽기 직전이거든.",Sarcasm,이 문장은 전기장판이 실제로 편안함을 제공하는 대신 추위와 감기의 불편함을 강조하여 상황의 아이러니를 표현함으로써 sarcasm을 드러냅니다.
"비 오는 날의 경험과 그로 인한 감기 증상, 그리고 전기장판에 대한 대화","비 오는 날 감기에 걸려서 그런지, 전기장판만이 유일한 위안이네요.",Non-sarcasm,이 문장은 비 오는 날 감기에 걸린 진솔한 경험을 공유하며 전기장판이 실질적인 위안이 되었음을 표현하고 있어 진지한 감정이 담겨 있습니다.
"비대면 수업과 관련된 대화 중, 대면 수업 첫날 자살한 친구에 대한 이야기가 나오는 상황",아직도 충격에서 벗어나기가 어려운 것 같아요. 대면 수업이 시작되는 첫날에 이런 일이 생기다니 더 조심해야겠다는 생각이 들어요.,Non-sarcasm,"이 문장은 진지하게 슬픔과 충격을 표현하며, 대면 수업의 시작과 관련된 사고를 진지하게 받아들이고 있는 내용이기 때문에 Non-sarcasm입니다."
"비대면 수업과 관련된 대화 중, 대면 수업 첫날 자살한 친구에 대한 이야기가 나오는 상황",첫날부터 이렇게 놀랄 일이 있다니 교내 생활이 참 다이나믹하네요!,Sarcasm,"응답이 'Sarcasm'인 이유는, 친구의 자살 사건을 심각하게 받아들이기보다는 교내 생활의 다이나믹함을 비꼬며 경솔하게 표현하고 있기 때문이다."
비와 겨울 날씨에 대한 사람들의 다양한 감정과 경험을 나누는 대화,겨울에 비까지 오니 정말 쌀쌀하고 우중충한 느낌이에요.,Non-sarcasm,"이 문장은 겨울 날씨와 비에 대한 현실적인 감정 표현으로, 쌀쌀하고 우중충하다는 감정이 진지하게 전달되고 있기 때문에 비꼬는 것이 아닙니다."
비와 날씨가 과일 수확에 미치는 영향과 여름 음식에 대한 대화,비가 많이 와서 과일 수확이 정말 어려운 것 같아요.,Non-sarcasm,이 문장은 비가 많이 와서 농업에 실제로 어려움이 있다는 진솔한 감정 표현이기 때문에 Non-sarcasm입니다.
비와 날씨가 과일 수확에 미치는 영향과 여름 음식에 대한 대화,"정말 과일 수확하기 딱 좋은 날씨네요, 폭우만 오니까요!",Sarcasm,"response 문장은 폭우가 과일 수확에 부정적인 영향을 미친다는 점을 강조하면서, 긍정적인 표현을 사용해 비꼬는 어조를 나타내기 때문에 'Sarcasm'으로 분류됩니다."
비행기와 기차를 이용한 교통 수단에 대한 대화와 여행 계획에 대한 이야기,비행기나 기차를 이용해 빨리 여행지를 갈 수 있어 정말 다행이에요.,Non-sarcasm,이 문장은 비행기와 기차가 여행을 빠르게 할 수 있는 편리한 수단임을 진지하게 긍정적으로 표현하고 있기 때문입니다.
"사내 복지에 대한 대화로, 복지 카드가 있지만 다른 복지는 부족하다는 내용","복지 카드가 있긴 하지만, 다른 복지가 좀 더 필요하네요.",Non-sarcasm,이 문장은 복지 카드가 있음을 인정하면서도 추가적인 복지의 필요성을 진지하게 언급하고 있기 때문에 비꼼이 없는 진솔한 의견으로 해석됩니다.
사람들이 각자의 머리 상태와 관리에 대한 고민을 나누는 대화,제 머릿결을 좀 더 건강하게 유지하려면 어떻게 해야 할까요?,Non-sarcasm,이 문장은 머릿결 관리에 대한 진지한 고민을 표현하고 있어 진정한 조언을 구하고 있기 때문에 'Non-sarcasm'입니다.
사람들이 과거의 파마 경험에 대해 이야기하며 미용사와의 소통 문제를 논의하는 대화,미용사분과의 소통이 잘 되지 않아서 결과물이 기대와 달랐던 것 같아요.,Non-sarcasm,이 문장은 미용사와의 실제 소통 문제를 진지하게 언급하고 있어 비꼬는 표현이 아닌 사실에 대한 반응이기 때문입니다.
사람들이 뱀을 키우는 것에 대한 두려움과 혐오감을 나누는 대화,뱀을 집에서 키우면 매일매일 서바이벌 게임이겠네요!,Sarcasm,"이 응답은 뱀을 키우는 것에 대한 두려움과 위험을 과장하여 농담처럼 표현하고 있어, 실제로는 긍정적인 의미가 아닌 비꼬는 의도를 담고 있습니다."
사람들이 뱀을 키우는 것에 대한 두려움과 혐오감을 나누는 대화,저는 뱀이 무서워서 집에서 키우는 건 상상도 못 해요.,Non-sarcasm,이 문장은 뱀에 대한 두려움을 솔직하게 표현하고 있어 진정한 감정을 나타내기 때문에 Non-sarcasm입니다.
"사람들이 원하는 회사와 이직에 대한 고민, 그리고 자기개발에 대한 조언을 나누는 대화",자기관리를 위해 시간을 잘 분배해야겠어요.,Non-sarcasm,"response는 자기관리에 대한 진지한 계획을 표현하고 있어, 실제로 시간을 분배하는 중요성을 인식하고 있기 때문입니다."
사람들이 좋아하는 날씨와 겨울의 추위에 대한 의견을 나누는 대화,"겨울은 추워서 싫지만, 따뜻한 옷을 챙겨 입으면 괜찮을 거예요.",Non-sarcasm,이 문장은 겨울의 추위를 부정적으로 언급하면서도 따뜻한 옷을 입는 방법으로 긍정적인 해결책을 제시하고 있기 때문에 사라카즘이 아닙니다.
사람들이 좋아하는 날씨와 겨울의 추위에 대한 의견을 나누는 대화,"아, 겨울의 매서운 추위가 정말 기다려졌어요. 이가 덜덜 떨릴 정도로요!",Sarcasm,"response 문장이 'Sarcasm'인 이유는, 겨울의 추위를 긍정적으로 표현하면서 실제로는 그 싫증을 비꼬아 강조하고 있기 때문입니다."
사랑과 관계의 지속성에 대한 논의와 노력의 필요성에 대한 대화,"꽤나 많은 노력이 필요하지만, 그만큼의 가치가 있어요.",Non-sarcasm,"이 문장은 사랑과 관계의 소중함을 강조하며, 노력의 필요성을 긍정적으로 언급하고 있어 진정한 감정을 표현하고 있습니다."
살이 찐 것과 뱃살에 대한 고민과 경험을 나누는 대화,"뱃살 때문에 스트레스가 좀 생기긴 하지만, 노력해서 다이어트 해볼 생각이에요.",Non-sarcasm,"이 문장은 진지하게 다이어트를 시도하겠다는 의지를 표현하고 있어, 실제로 문제를 해결하려는 진정한 고민이 담겨 있기 때문에 Non-sarcasm입니다."
새집에서 나는 냄새와 그 해결 방법에 대한 스트레스와 걱정을 나누는 대화,새집 냄새가 조금 심하네요. 어떻게 해결할 수 있을지 고민이에요.,Non-sarcasm,"response 문장은 새집에서 나는 냄새에 대한 진지한 걱정과 해결 방안을 진솔하게 모색하는 내용으로, sarcastic하지 않기 때문입니다."
새집에서 나는 냄새와 그 해결 방법에 대한 스트레스와 걱정을 나누는 대화,이 정도 냄새면 뭔가 신비로운 보물이라도 숨겨져 있나 봐요!,Sarcasm,"이 문장은 냄새에 대한 불만을 과장되게 표현하며, 실제로는 걱정이나 스트레스에서 오는 부정적인 감정을 반어적으로 전달하고 있기 때문에 'Sarcasm'입니다."
생활비 부족으로 생필품 소비에 대한 어려움을 이야기하는 대화,생활비가 부족해서 생필품을 사는데도 어려움이 있네요.,Non-sarcasm,response는 생활비 부족으로 인한 실제적인 어려움을 진솔하게 표현하고 있기 때문에 'Non-sarcasm'입니다.
생활비 부족으로 생필품 소비에 대한 어려움을 이야기하는 대화,"아, 이제 생필품 쇼핑도 럭셔리한 취미처럼 느껴지네요.",Sarcasm,"이 response는 생필품 쇼핑에 대한 어려움을 비꼬아 표현함으로써, 실제로는 긍정적인 감정이 아닌 비판적인 태도를 드러내고 있기 때문에 'Sarcasm'으로 분류됩니다."
