context,response,label,explanation
오토바이에 거치대를 설치하기 어려운 문제에 대한 리뷰,이 거치대는 오토바이가 아닌 하늘을 나는 자동차용인가 봐요.,Sarcasm,오토바이에 맞지 않는 높이를 과장하여 하늘을 나는 자동차라는 비현실적인 상황을 언급함으로써 문제점을 비꼬고 있습니다.
오토바이에 거치대를 설치하기 어려운 문제에 대한 리뷰,거치대가 너무 높아서 오토바이에 설치하기 어렵습니다.,Non-Sarcasm,"거치대 설치의 어려움을 직접적으로 설명하고 있으며, 비꼬거나 과장된 표현 없이 문제를 전달하고 있습니다."
게임이 실행되지 않는 것에 대한 불만 리뷰,이 게임은 실행이 안 되는 점에서 정말 독보적이네요!,Sarcasm,‘독보적’이라는 긍정적인 표현을 사용하여 실행이 안 되는 부정적인 상황을 비꼬고 있기 때문에 풍자입니다.
게임이 실행되지 않는 것에 대한 불만 리뷰,게임이 전혀 실행되지 않아서 추천할 수 없습니다.,Non-Sarcasm,"게임이 실행되지 않는 문제를 직접적으로 언급하며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
상품의 품질 문제로 인한 고객 불만 리뷰,"덕분에 쓰레기통이 꽉 찼네요, 고마워요!",Sarcasm,쓰레기통이 꽉 찼다는 표현을 사용하여 상한 제품이 많음을 비꼬고 감사의 표현을 역설적으로 사용했기 때문에 풍자입니다.
상품의 품질 문제로 인한 고객 불만 리뷰,상한 제품이 많아서 많이 버릴 수밖에 없었습니다.,Non-Sarcasm,상한 제품이 많아 버릴 수밖에 없었다는 사실을 직접적으로 전달하고 있어 풍자적 표현이 없습니다.
길고양이가 사료를 잘 먹지 않는 문제에 대한 불만,길고양이가 사료를 잘 먹지 않아서 캣미트와 섞어주니 겨우 먹습니다.,Non-Sarcasm,"사료를 먹지 않는 문제를 사실적으로 설명하고 있으며, 감정을 담아 직접적인 불만을 표현하고 있어 비꼬는 요소가 없습니다."
의류 구매 후 품질 문제에 대한 고객 불만 리뷰,"이런 품질의 옷은 세탁 후 '줄어드는' 마법이 있네요, 정말 놀라워요!",Sarcasm,옷의 품질 문제를 '마법'이라는 과장된 표현으로 비꼬며 풍자적으로 말하고 있기 때문에 풍자입니다.
의류 구매 후 품질 문제에 대한 고객 불만 리뷰,"여기서 여러 벌을 구매했지만, 냄새가 나고 세탁 후 줄어들어 결국 모두 버리게 되었습니다.",Non-Sarcasm,"구매한 의류의 문제를 사실적으로 설명하고 있으며, 불만을 직접적으로 표현하고 있어 풍자가 아닙니다."
어떤 행동이나 선택에 대한 강력한 부정적 권고,이 행동은 추천하지 않습니다.,Non-Sarcasm,"행동을 하지 말라는 직접적인 권고로, 비꼬거나 과장된 표현 없이 명확한 메시지를 전달하고 있습니다."
게임의 그래픽과 품질에 대한 강한 부정적인 리뷰,"이 게임, 그래픽이 너무 훌륭해서 친구들한테 꼭 선물해주고 싶네요! 정말 극혐이에요.",Sarcasm,‘그래픽이 훌륭하다’는 표현을 역설적으로 사용하여 게임의 품질을 비꼬는 방식으로 풍자입니다.
게임의 그래픽과 품질에 대한 강한 부정적인 리뷰,"그래픽이 매우 떨어지고, 배틀그라운드와 유사한 점이 많은데 돈을 내고 플레이하는 것은 정말 실망스럽습니다. 친구들에게 추천하고 싶지 않습니다.",Non-Sarcasm,"게임의 그래픽과 품질에 대한 구체적인 불만을 표현하고 있으며, 비꼬지 않고 사실을 전달하고 있기 때문에 풍자가 아닙니다."
게임 내에서 부유한 플레이어가 가난한 플레이어를 쉽게 처치하는 상황에 대한 불만,"와, 정말 공정한 게임이네요! 돌멩이로 싸우는데 총으로 한 방에 끝내다니!",Sarcasm,부유한 플레이어의 행동을 비꼬아 공정함을 강조하며 풍자적으로 표현하고 있습니다.
게임 내에서 부유한 플레이어가 가난한 플레이어를 쉽게 처치하는 상황에 대한 불만,가진 플레이어가 원시적인 방식으로 자원을 모으는 저를 쉽게 처치했습니다.,Non-Sarcasm,"게임 내 불균형한 상황을 사실적으로 설명하고 있으며, 비꼬는 요소가 없기 때문에 풍자가 아닙니다."
제품의 접착력에 대한 불만 리뷰,이 제품 덕분에 접착제가 얼마나 중요한지 새삼 깨달았어요!,Sarcasm,접착제가 제대로 작동하지 않는 상황을 역설적으로 표현하여 불만을 드러내고 있어 풍자입니다.
제품의 접착력에 대한 불만 리뷰,제품의 접착력이 너무 약해서 쉽게 떨어집니다. 플라워 제품이 더 나은 것 같습니다.,Non-Sarcasm,"접착력에 문제를 직접적으로 지적하고 있으며, 다른 제품과 비교하여 개선점을 제시하고 있어 풍자가 아닙니다."
장갑의 디자인 결함에 대한 고객 불만 리뷰,이 장갑은 손목을 위해서가 아니라 손목을 감옥에 가두기 위해 만들어진 것 같아요.,Sarcasm,장갑의 디자인 문제를 극단적으로 비유하여 손목을 감옥에 가두는 것처럼 표현함으로써 비꼬는 방식입니다.
장갑의 디자인 결함에 대한 고객 불만 리뷰,"손목 부분이 너무 좁아서 장갑이 들어가지 않고, 억지로 넣으면 찢어질 위험이 있습니다.",Non-Sarcasm,"장갑의 실제 문제를 사실적으로 설명하고 있으며, 비꼬거나 과장된 표현 없이 문제를 전달하고 있기 때문에 풍자가 아닙니다."
제품의 불량에 대한 고객 불만 리뷰,이 제품은 서로 붙어야 할 친구들을 완전히 고립시켜주는 기능이 있네요!,Sarcasm,"제품의 결함을 비꼬아 표현하며, 고립된 친구들에 비유하여 풍자적인 의미를 담고 있습니다."
제품의 불량에 대한 고객 불만 리뷰,"두 개를 샀지만, 양쪽 고정하는 찍찍이가 같은 쪽만 붙어있어 서로 부착이 불가능한 불량 제품이었습니다.",Non-Sarcasm,"제품의 불량 문제를 명확하게 설명하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
게임 구매에 대한 후회와 할인에 대한 언급이 포함된 부정적인 리뷰,75% 할인 없이는 이 게임을 사는 건 마치 불행을 사는 것과 같네요!,Sarcasm,할인이 없으면 구매를 피하라는 비유적 표현을 통해 게임의 질을 비꼬며 풍자적으로 말하고 있습니다.
게임 구매에 대한 후회와 할인에 대한 언급이 포함된 부정적인 리뷰,모던워페어 이후 어드밴스드와 블랙옵스3를 구매한 것은 정말 후회스럽습니다. 할인 없이 사는 것은 추천하지 않습니다.,Non-Sarcasm,"게임 구매에 대한 후회와 할인에 대한 직접적인 권고를 담고 있으며, 사실을 전달하고 있어 풍자가 아닙니다."
감자의 사이즈와 품질에 대한 고객 리뷰,"이 감자, 알감자보다 더 작아서 미니어처 요리라도 해야 할 판이네요 ㅋ",Sarcasm,감자의 사이즈를 비꼬아 미니어처 요리와 비교하며 풍자적으로 표현한 문장입니다.
감자의 사이즈와 품질에 대한 고객 리뷰,사이즈가 작지만 신선하고 맛있습니다. 첫날 감자조림을 했는데 손질하기가 어려웠습니다. 사이즈가 조금 더 컸으면 좋았을 것 같습니다.,Non-Sarcasm,"사이즈와 품질에 대한 사실적인 평가를 담고 있으며, 감정이나 비꼬는 요소 없이 직접적인 의견을 전달하고 있기 때문에 풍자가 아닙니다."
게임의 난이도가 높아 스토리를 즐기기 어려운 상황에 대한 불만,스토리 게임에서 난이도 덕분에 스토리 대신 게임 오버 화면만 보네요.,Sarcasm,"스토리를 즐기기 위해 게임을 시작했지만, 난이도가 높아 게임 오버 화면만 본다는 과장된 표현으로 난이도 문제를 비꼬고 있기 때문에 풍자입니다."
게임의 난이도가 높아 스토리를 즐기기 어려운 상황에 대한 불만,난이도가 높아서 스토리를 제대로 즐기기 어렵습니다.,Non-Sarcasm,"난이도가 높아 스토리를 즐기기 어렵다는 문제를 직접적으로 설명하고 있으며, 비꼬거나 과장된 표현이 없기 때문에 풍자가 아닙니다."
신발의 착용감과 사이즈 문제에 대한 고객의 불만 리뷰,"이 신발은 정말 '한쪽만' 편안하게 만들어진 것 같아요, 나머지는 그냥 장식인가요?",Sarcasm,신발의 불편함을 강조하기 위해 '한쪽만' 편안하다는 표현을 사용하여 비꼬는 방식입니다.
신발의 착용감과 사이즈 문제에 대한 고객의 불만 리뷰,한쪽 신발이 너무 불편해서 사이즈를 교환했지만 여전히 흘러내려서 불편합니다.,Non-Sarcasm,"신발의 사이즈와 착용감에 대한 문제를 사실적으로 설명하고 있으며, 비꼬는 표현 없이 직접적인 불만을 나타내고 있기 때문에 풍자가 아닙니다."
게임 실행 불가에 대한 고객 불만 리뷰,검은 화면이 게임의 새로운 미션인가요? 환불 부탁드려요.,Sarcasm,"검은 화면을 게임의 일부인 것처럼 비꼬아 표현하여, 게임의 실행 불가 상태를 풍자적으로 비판하고 있기 때문에 풍자입니다."
게임 실행 불가에 대한 고객 불만 리뷰,게임이 실행되지 않고 검은 화면만 뜹니다. 환불 요청드립니다.,Non-Sarcasm,"게임 실행 문제를 직접적으로 설명하고 환불을 요청하고 있어, 비꼬는 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
구매한 제품의 색상 문제와 포장에 대한 고객 불만 리뷰,"이 제품은 색깔이 마치 무지개를 지나온 것 같아요, 얼룩이 너무 매력적이네요! ㅋㅋ",Sarcasm,얼룩진 색상을 긍정적으로 과장하여 비꼬는 표현이기 때문에 풍자입니다.
구매한 제품의 색상 문제와 포장에 대한 고객 불만 리뷰,검정색상 제품이 색이 빠지고 얼룩이 생겨서 품질이 저렴하게 느껴집니다. 포장 상태도 아쉬워요.,Non-Sarcasm,"제품의 색상과 포장 문제를 사실적으로 지적하고 있으며, 과장이나 비꼬는 표현 없이 직접적으로 불만을 전달하고 있기 때문에 풍자가 아닙니다."
옷의 비침 정도에 대한 부정적인 리뷰,이 정도면 패션쇼에서나 입어야 할 듯?,Sarcasm,옷이 지나치게 비치는 것을 과장하여 패션쇼에 어울린다고 표현함으로써 풍자적으로 비꼬고 있습니다.
옷의 비침 정도에 대한 부정적인 리뷰,옷이 너무 비쳐서 일상에서 입기 어렵습니다.,Non-Sarcasm,"옷의 비침 정도에 대해 직접적으로 불만을 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
걸이대의 고리가 맞지 않아 사용에 불편함을 겪고 있는 고객의 불만 리뷰,걸이대의 고리가 맞지 않아 사용이 불편합니다.,Non-Sarcasm,"고리대의 문제를 직접적으로 언급하며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
제품의 수분 함량 부족에 대한 고객 불만 리뷰,이 제품 덕분에 건조한 사막 체험을 집에서 할 수 있네요.,Sarcasm,"수분 부족을 사막과 비교하여 풍자적으로 표현하며, 제품의 단점을 비꼬고 있기 때문에 풍자입니다."
제품의 수분 함량 부족에 대한 고객 불만 리뷰,제품의 수분 함량이 너무 적어 다시 구매하지 않을 것 같습니다.,Non-Sarcasm,"제품의 문제점을 직접적으로 언급하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
게임 내 핵 사용에 대한 불만 리뷰,이 게임은 핵이 기본 옵션인가 봐요 ㅋㅋㅋㅋ,Sarcasm,게임 내 핵 사용이 만연한 상황을 비꼬아 마치 게임의 기본 기능인 것처럼 표현하여 풍자적인 요소가 있습니다.
게임 내 핵 사용에 대한 불만 리뷰,게임에서 핵 사용자가 있어 공정한 플레이가 어렵습니다.,Non-Sarcasm,"핵 사용으로 인한 문제를 직접적으로 언급하며, 비꼬는 표현 없이 사실을 전달하고 있어 풍자가 아닙니다."
게임의 그래픽 옵션 저장 문제에 대한 고객 불만 리뷰,"아, 매번 그래픽 옵션을 새로 설정하는 게 새로운 게임의 재미인가요? 정말 혁신적이네요!",Sarcasm,매번 설정을 새로 해야 하는 상황을 '혁신적'이라고 과장하여 비꼬는 표현이기 때문에 풍자입니다.
게임의 그래픽 옵션 저장 문제에 대한 고객 불만 리뷰,그래픽 옵션 설정이 저장되지 않고 매번 초기화되어 매우 불편합니다. 이 문제가 일년째 계속되고 있습니다.,Non-Sarcasm,"문제를 직접적으로 설명하고 있으며, 불만을 사실적으로 표현하고 있어 풍자가 아닙니다."
음식의 맛이 기대에 미치지 못해 실망한 리뷰,음식이 제 입맛에 맞지 않아 결국 버렸습니다.,Non-Sarcasm,음식이 입맛에 맞지 않아 버렸다는 사실을 직접적으로 전달하고 있어 풍자적 요소가 없습니다.
"제품의 외관과 가격은 만족스럽지만, 기능 면에서는 기대에 미치지 못한 것에 대한 리뷰","디자인과 가격은 만족스럽지만, 붕붕카로 사용하기에는 적합하지 않습니다.",Non-Sarcasm,"제품의 외관과 가격은 좋지만, 본래 용도로는 부적합하다는 점을 사실적으로 전달하고 있어 풍자적 요소가 없습니다."
