,context,response,label,explanation
187,"B: 이번 주에는 어디서 만날까?
A: 국제원 어때? 대호 연봉이랑 한다 고깃집 중에 골라보자.
B: 음... 그럼 한다 고깃집으로 하자. 그런데 우리 회원 신청도 해야 되고 유니폼도 정해야 돼.
A: 그래, 회원 신청은 어떻게 하지? 그리고 유니폼은 뭐가 좋을까?","B: 유니폼은 우리 인생의 가장 중요한 결정이야, 신중하게 골라야지.",Sarcasm,유니폼을 결정하는 것이 매우 중요한 일인 것처럼 비꼬아 말한다.
188,"A: 커피 좋아하세요?
B: 네, 저는 아메리카노를 좋아해요.
A: 저는 라테가 좋더라고요. 아메리카노는 너무 쓰더라고요.
B: 저는 아메리카노가 진하고 깊은 맛이 있어서 좋아해요. 그런데 사실 커피 없이는 하루를 못 버텨요.","A: 커피 없이 못 사신다니, 진짜 커피로 생계를 유지하시는군요!",Sarcasm,"커피에 대한 상대방의 의존성을 실제로는 부정적인 상황인데, 이 상황을 긍정적인 방향으로 비꼬아 말한다."
189,"A: 오늘 날씨 참 더워요, 그치?
B: 네, 그렇게 느껴지나요? 저는 아직 춥다고 느껴져서 겨울옷을 입고 있어요.
A: 아직 겨울옷을 입고 계시다니, 왜요?","B: 네, 저는 그냥 추워서요.",Non-Sarcasm,"이 대화는 서로의 감정이나 의견에 대해 진지하게 질문하고 대답하는 구조로 이루어져 있어 비꼬는 어투가 없고, 직접적인 의사소통이 이루어졌기 때문입니다. A가 B의 옷차림에 대한 진지한 호기심을 표현하고 B가 그에 대해 솔직하게 답변했기 때문에 비꼬는 의도가 없음을 알 수 있다."
190,"A: 학교에 첫날인데 교시 개념이 잘 이해가 안 돼.
B: 그게 뭔데?
A: 그냥 학교 수업 시간표에서 쓰는 시간 단위 같은 건데.
B: 그게 어렵냐고? 학교 다닐 생각 있어?","A: 그래, 나는 너처럼 천재가 아니라서 공부 좀 해야겠어.",Sarcasm,B가 교시 개념을 이해하지 못하는 A에게 대학교에 다닐 생각이 있는지 물어보며 비꼬아 말한다.
191,"B: 다음 주에 여행 가자.
A: 어디로 가?
B: 충주 휴양림과 대천해수욕장에 가볼까 생각 중이야.
A: 너 진짜? 거기 원래 사람이 많아서 너무 복잡해.","B: 그래서 좋은 거 아냐, 사람들과의 교류를 즐길 수 있으니까.",Non-Sarcasm,"이 대화는 두 사람이 여행 계획에 대해 진지하게 의견을 나누고 있으며, A가 충주 휴양림과 대천해수욕장에 대해 솔직한 우려를 표현한 후, B가 그에 대한 긍정적인 반응을 보이기 때문에 non-sarcasm으로 여길 수 있다. B의 대답은 A의 우려를 이해하고 사람들과의 교류를 중요하게 생각하는 현실적인 의견이다."
192,"B: 오늘 저녁에 식당에서 밥 먹을까요? 제가 쿠폰이 있어요.
A: 아 그래? 어떤 식당인데?
B: 새로 생긴 이탈리안 레스토랑이에요. 쿠폰으로 10% 할인받을 수 있어요.
A: 근데, 그게 오늘 몇 시까지였어? 
B: 그럼... 아, 쿠폰 사용 기한이 어제까지였네요.",A: 우리 언제부터 시간 여행을 할 수 있게 됐어?,Sarcasm,상대방이 쿠폰의 사용 기한을 확인하지 않아서 이용할 수 없는 상황을 농담스럽게 시간 여행을 해서 사용할 수 있겠다고 비꼬아 말한다.
193,"B: 오늘 영화 보셨나요?
A: 네, 뭔가 좋은 리뷰가 많아서 보러 갔는데요...
B: 그럼 재미있게 보셨겠군요. 무슨 영화였어요?
A: 음... 그게요... 혼자 보기에는 좀 민망한 장면이 많아서...",B: 그럼 혼자서 더 집중하며 보셨겠군요.,Sarcasm,"B가 혼자서 민망한 장면이 많은 영화를 보고 나와서 충격받았다는 말에, 이 상황을 그래도 즐거운 경험이었겠다고 비꼬아 말한다."
194,"B: 어제 뭐 먹었어요?
A: 그릴드 치킨 리소토를 시켜 먹었어요. 
B: 어? 어디서 주문한 거예요?
A: 그냥 배달 앱에서 주문했어요. 근데 너무 맛있더라고요.
B: 다음에 또 주문해 볼까요?
A: 그럼요, 게다가 지금 프로모션 중이래요.",B: 우와~ 꼭 필요한 정보였어! 이제 어떻게든 그 리소토 먹어야겠다!,Non-Sarcasm,"이 대화는 상대방이 정보를 직접적으로 받아들이고, 다음 행동을 제안하는 등 진지한 의사소통을 하고 있기 때문에 non-sarcasm이다. B의 반응은 진정한 관심을 표현하며, 상황에 대한 긍정적인 반응을 보였다."
195,"A: 이번 방학에 어디 가봤어?
B: 나? 유럽에 가봤어. 
A: 진짜? 어디서부터 어디까지 갔어?
B: 프랑스, 이탈리아, 독일, 영국 다 돌았어.
A: 대박이다! 그럼 다음 목표는 어디야?",B: 아직 목표는 없는데... 뭐 있으면 얘기해 봐.,Non-Sarcasm,"이 대화는 서로의 여행 경험에 대해 진지하게 이야기하고 있으며, 감정이나 뉘앙스 없이 사실을 전달하는 모습이 드러나서 비꼬지 않고 직접적인 의사소통이라고 했다."
196,"B: 점심 먹었어?
A: 아니, 아직 안 먹었어.
B: 그럼 뭐 먹을 거야? 배고파 보여.","A: 나, 고기 먹고 싶어.",Non-Sarcasm,"이 대화는 각자의 식사 상태와 의도를 직접적으로 전달하고 있으며, 비꼬는 어조 없이 진지하게 대화하고 있다. A는 자신의 식사 욕구를 솔직하게 표현했다."
197,"B: 드라마 제작하면서 어려운 점 있어?
A: 음... 사실 그냥 제작하는 게 문제가 아니라 사전제작이 걱정이야.
B: 그래? 왜?
A: 예산이 많이 들어가니까. 만약에 실패하면 큰 손해를 볼 수도 있어.",B: 그래도 결국엔 대박날 거니까 걱정할 필요 없지 않을까?,Non-Sarcasm,"이 대화는 두 사람이 진지하게 드라마 제작의 어려움과 예산 문제에 대해 논의하고 있으며, A의 걱정에 대해 B가 긍정적으로 응답하기 때문에 비꼬거나 풍자하는 요소가 없다."
198,"A: 야, 내일 우리 밤새우고 놀러 갈까?
B: 그게 무슨 소리야? 우리 어디 가자는 거야?
A: 아무 데나! 그냥 아무 생각 없이 놀러 가고 싶어.
B: 헐... 근데 난 내일 아침에 일찍 일어나야 해서... 어떻게 밤새우고 놀 수 있을까?","A: 아니, 잠은 별로 중요하지 않잖아. 그냥 피곤하면 커피나 마시면 되지!",Non-Sarcasm,"이 대화는 A와 B가 서로의 의견을 직접적으로 주고받고 있으며, A는 B의 걱정에 대해 간단한 해결책을 제시하고 있다. A의 발언은 비꼬는 것이 아니라 진지하게 제안을 하고 있기 때문에 non-sarcasm이다."
199,"A: 그 옷 가게 이벤트에 대해 들어보셨나요?
B: 어떤 이벤트인지 말씀해 주시겠어요?
A: 매일 출석체크를 하면 하루에 100원씩 적립해 주는 이벤트입니다. 이 포인트로 옷을 할인받을 수 있대요.
B: 그럼 매일 출석체크를 해야 한다는 건가요? 그러면 얼마나 할인받을 수 있는 건가요?
A: 네, 매일 출석체크를 해야 해요. 한 달 동안 출석체크를 하면 3,000원을 적립할 수 있습니다. 그럼 3,000원 할인받을 수 있어요.","B: 와우, 한 달 동안 그렇게 고생해서 3,000원을 벌다니 대단하시네요.",Sarcasm,"하루에 100원씩 한 달 동안 출석체크를 해서 3,000원을 적립하는 것은 실제로는 큰 도움이 되지 않는데, 이를 큰돈을 벌었다고 비꼬아 말한다."
200,"B: 비가 오는데 우산이 없어서 어떻게 들어오셨어요?
A: 우산을 깜빡하고 안 가져와서 조금 맞았습니다.
B: 그럼 아마 옷이 다 젖었겠네요.
A: 네, 맞아요. 옷이 다 젖어서 좀 불편하네요.","B: 그러니까, 그게 비 올 때의 새로운 물놀이 아닌가요?",Sarcasm,"B가 우산을 가져오지 않아서 옷이 젖은 것을 부정적인 상황인데, 이를 긍정적인 상황으로 비꼬아 말한다."
201,"A: 요즘 날씨가 너무 추워서 어떻게 대비하고 계시나요?
B: 응, 나 두꺼운 옷 사러 가서 입고 다니고 있어.
A: 그럼 그런 옷으로 충분히 따뜻하게 지내실 수 있나요?
B: 아니, 그럼에도 불구하고 아직도 추워.",A: 그러면 아예 불 안에서 지내는 건 어떠세요?,Non-Sarcasm,"이 대화는 서로의 질문과 대답을 통해 실제로 추운 날씨에 대한 고민을 나누고 있으며, A의 제안도 실제적인 해결책을 제공하려는 의도로 보인다. 따라서 비꼬거나 풍자적인 요소가 없이 진지한 대화가 이루어졌다."
202,"A: 오늘은 금요일이시네요. 특별히 계획이 있으신가요?
B: 아니요, 특별히 계획이랄 것 없습니다. 그냥 일찍 퇴근해서 집에서 휴식을 취하려고요.
A: 그럼 저녁은 어떻게 하실 예정이세요?
B: TV를 보면서 귤을 몇 개 먹을 생각입니다.","A: 아, 귤 몇 개면 확실히 배가 불러질 것 같네요.",Sarcasm,귤 몇 개 먹는 것이 저녁 식사인 것처럼 말하는 B의 말에 대해 귤 몇 개가 어떻게 충분한 저녁 식사가 될 수 있는지 비꼬아서 말한다.
203,"A: 그래서, 상견례는 어떻게 됐어?
B: 잘 됐어, 미국인이라서 좀 다르긴 했지만. 
A: 그럼 너희 부모님들끼리 어떻게 대화를 했어?
B: 아니, 우리 부모님들이 영어를 할 줄 알아서 대화가 가능했어.","A: 와, 너네 부모님이 그럼 다 통역사야?",Non-Sarcasm,"이 대화는 상대방이 부모님들이 영어를 할 줄 안다고 진지하게 설명하고, A가 그에 대해 자연스럽게 놀라움을 표현하고 있는 부분에서 풍자나 비꼼이 없기 때문이다. A의 질문은 B의 설명을 기초로 한 진정한 호기심을 반영한다."
204,"B: 머리가 굉장히 길군요. 항상 그렇게 기르시나요?
A: 아니요, 저는 사실 머리카락 기부를 위해 일부러 길게 기르고 있어요.
B: 그렇군요. 기부라니 대단하십니다. 그런데 머리카락 기부가 가능한가요?
A: 네, 가능해요. 화학요법으로 머리카락을 잃은 암 환자들을 위해 제작하는 가발에 사용된다고 하더군요.
B: 그렇군요, 그럼 머리카락을 기르는 것이 쉽지 않은데 얼마나 더 기르실 건가요?",A: 아직은 길이가 부족해서 좀 더 기를 예정입니다.,Non-Sarcasm,"이 대화는 A가 머리카락 기부의 목적을 설명하고, B가 이에 대해 진지한 질문을 하며 대화가 이어지는 구조로, 서로의 말을 존중하며 진지하게 소통하고 있기 때문에 non-sarcasm이다."
205,"A: 저녁에 뭐 드실 예정이세요?
B: 집에서 먹을 예정인데, 비빔면과 해장국 중에서 고민 중이에요.
A: 아, 그렇군요. 근데 어린이들은 무엇을 좋아하나요?
B: 우리 아이들은 피자와 아이스크림을 참 좋아하더라고요.",A: 그럼 매일 피자와 아이스크림을 사드리는 게 최고의 선택이겠군요.,Non-Sarcasm,"이 대화는 서로의 의견을 존중하며 아이들의 취향에 대해 진지하게 이야기하고, B의 아이들에 대한 사랑을 표현하는 내용이기 때문에 non-sarcasm이다. A의 대답은 B의 말을 바탕으로 한 자연스러운 제안으로 보인다."
206,"B: 지난주에 새로운 핸드폰을 구매했는데, 추가적으로 태블릿도 구매하려고 고려 중이에요.
A: 태블릿까지요? 그럼 이제 모든 기기를 갖추게 되는 건가요?
B: 네, 그렇게 생각하고 있어요. 어차피 이제 모든 것을 다 쓰니까요.","A: 아, 그럼 이제 기기 사는 데만 전 재산을 쏟아붓게 되겠네요.",Non-Sarcasm,"이 대화는 A가 B의 기기 구매 계획을 진지하게 받아들이고 있으며, B도 자신의 생각을 명확하게 전달하고 있기 때문에 비꼬거나 풍자하지 않았다. A의 대답은 단순한 현실적인 언급으로, 상황을 진지하게 분석하고 있다."
207,"A: 최근에 콘서트나 공연은 가봤나요?
B: 아니요, 코로나 때문에 어디도 못 가고 있습니다.
A: 그렇죠, 많이 아쉽습니다. 코로나가 끝나면 어디 콘서트에 가보고 싶으세요?
B: 자우림의 콘서트에 가보고 싶어요. 그리고 와이지가 주최하는 콘서트도 괜찮을 것 같아요.
A: 아, 그럼 와이지에서 가장 듣고 싶은 노래는 어떤 것인가요?
B: 사실 와이지에서 가장 좋아하는 노래는 아이돌들의 노래보다는 선배님들의 노래를 더 듣고 싶어요.",A: 와이지에서 선배님들의 노래를 들으러 가는 건 참 특이하시네요.,Non-Sarcasm,"이 대화는 서로의 음악 취향에 대해 진지하게 이야기하며, 상대방의 의견에 대해 궁금증을 표현하고 있다. 비꼬거나 풍자하는 요소가 없이, 진정한 관심을 가지고 의견을 교환하고 있다."
208,"A: 너 게임 업계에 들어가려고 했었지? 준비는 어떻게 되고 있어?
B: 응, 그런데 이상하게도 게임을 잘 못하겠어. 
A: 그래? 게임을 못한다고?","B: 응, 그게 문제야. 나는 게임을 잘 못해서 게임 개발에 대한 이해도도 낮은 것 같아.",Non-Sarcasm,"이 대화는 B가 자신이 게임을 잘 못하는 상황에 대해 진지하게 이야기하고 있으며, A는 B의 답변에 대해 의아해하지 않고 이해를 보이는 모습이 나타나 진지한 의사소통이 이루어졌다. B가 자신의 문제를 솔직하게 표현하고 있기에 풍자가 아니다."
209,"B: 요즘 강아지를 키우려고 생각 중인데요.
A: 그렇군요. 귀엽고 사랑스럽지만, 강아지를 키우는 것은 많은 책임과 노력이 필요합니다.
B: 그런 면에서 보면 저에게 어려울 수도 있겠네요.
A: 강아지를 키우면 정말 많은 것을 배울 수 있습니다. 그러나 꾸준한 애정과 관심이 필수입니다.
B: 아, 저에게는 힘들 것 같아요. 일단 제가 애정도 부족하고, 강아지에 대한 지식도 없어서요.",A: 그럼 강아지를 키우시면서 애정을 배우는 좋은 기회가 되겠네요.,Sarcasm,"A가 자신이 강아지를 키우기에는 애정이 부족하다며 걱정하는 상황을, 긍정적인 것처럼 비꼬아 말한다."
210,"A: 최근에 가장 기억에 남는 콘서트가 뭐예요?
B: 나는 싸이 콘서트야. 정말 열정적이고 재미있더라고.
A: 싸이 콘서트는 정말 명불허전이죠. 저도 그의 열정에 감동받았어요.
B: 그럼, 너는 어떤 콘서트가 가장 기억에 남아?
A: 저는 인피니트, 워너원, 케이윌, 테이크와 같은 아티스트들의 콘서트를 참석한 적 있어요. 그중에서도 테이크의 콘서트가 가장 인상 깊었어요.","B: 헐, 진짜 대박이다! 코로나 때문에 어디도 못 가고 있었는데, 너는 그런 대단한 가수들의 콘서트를 다 봤다니!",Non-Sarcasm,"이 대화는 서로의 콘서트 경험에 대해 진솔하게 이야기하고 감정을 나누며 공감하는 내용이어서 비꼬지 않고 진지한 의사소통이다. 특히, B가 A의 경험에 대해 긍정적으로 반응하면서 진심으로 놀라움을 표현하고 있다."
211,"B: 오늘 저녁에 뭘 먹을까?
A: 나 카레 만들어봤어.
B: 오, 그럼 나도 먹어볼게. 어떤 카레 만들었어?
A: 사과를 넣어 본 카레야.","B: 아니, 사과 넣은 카레라니? 꿀맛이겠네!",Sarcasm,사과를 넣은 카레가 맛있지 않을 것 같은 상황에서 이를 긍정적으로 비꼬아 말한다.
212,"B: 이번에 여행 가려고 계시나요?
A: 네, 휴가 시즌이라서 조금은 떠나보려고 생각 중입니다.
B: 그렇다면 발리를 추천드립니다. 저는 작년에 갔었는데 정말 좋았어요.
A: 아, 빨리요? 너무 덥지 않나요? 그리고 사람들이 많아서 복잡하지 않을까요?","B: 네, 정말 사람도 많고 더워서 스파를 받는 것 같아서 좋았어요.",Sarcasm,발리의 날씨가 덥고 사람이 많다는 부정적인 상황을 긍정적으로 비꼬아 말한다.
